# 0mph Winds (Up to date)
# 649 data points written for 2 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (90.3 ft/s)
5034.3,4.6311
5041.9,4.6581
5049.4,4.6851
5056.8,4.7121
5064.1,4.7391
5071.3,4.7661
5078.5,4.7932
5085.5,4.8203
5092.5,4.8474
5099.4,4.8745
5106.2,4.9016
5112.9,4.9288
5119.6,4.956
5126.1,4.9832
5132.6,5.0104
5138.9,5.0376
5145.2,5.0648
5151.4,5.0921
5157.6,5.1194
5163.6,5.1466
5169.6,5.1739
5175.4,5.2012
5181.2,5.2286
5186.9,5.2559
5192.5,5.2832
5198.1,5.3106
5203.5,5.338
5208.9,5.3653
5214.2,5.3927
5219.4,5.4201
5224.5,5.4475
5229.5,5.4749
5234.5,5.5023
5239.4,5.5298
5244.2,5.5572
5248.9,5.5846
5253.5,5.612
5258,5.6395
5262.5,5.6669
5266.9,5.6944
5271.2,5.7218
5275.4,5.7493
5279.5,5.7767
5283.5,5.8041
5287.5,5.8316
5291.4,5.859
5295.2,5.8865
5298.9,5.9139
5302.6,5.9413
5306.1,5.9687
5309.6,5.9962
5313,6.0236
5316.3,6.051
5319.5,6.0784
5322.7,6.1057
5325.7,6.1331
5328.7,6.1605
5331.6,6.1878
5334.5,6.2151
5337.2,6.2425
5339.9,6.2698
5342.4,6.297
5344.9,6.3243
5347.4,6.3516
5349.7,6.3788
5352,6.406
5354.1,6.4332
5356.2,6.4604
5358.2,6.4875
5360.2,6.5146
5362,6.5417
5363.8,6.5688
5365.5,6.5958
5367.1,6.6228
5368.6,6.6498
5370.1,6.6768
5371.5,6.7037
5372.7,6.7306
5374,6.7575
5375.1,6.7844
5376.1,6.8112
5377.1,6.838
5378,6.8648
5378.8,6.8915
5379.5,6.9182
5380.2,6.9449
5380.7,6.9716
5381.2,6.9982
5381.6,7.0248
5382,7.0514
5382.2,7.078
5382.4,7.1046
5382.4,7.1312
5382.4,7.1577
5382.4,7.1843
5382.2,7.2102
5381.7,7.2641
5381.2,7.2915
5380.7,7.3191
5380.1,7.3469
5379.4,7.3748
5378.7,7.403
5377.7,7.4315
5376.7,7.4602
5375.6,7.4893
5374.3,7.5188
5372.9,7.5487
5371.3,7.5791
5369.6,7.6101
5367.7,7.6417
5365.6,7.674
5363.2,7.7072
5360.5,7.7413
5357.6,7.7764
5354.2,7.8129
5350.4,7.8507
5346,7.8904
5340.9,7.9321
5334.9,7.9764
5327.6,8.0239
5318.5,8.0758
5315.3,8.0919
5312,8.1082
5308.5,8.1246
5304.8,8.1413
5300.8,8.1581
5296.6,8.1751
5292.2,8.1923
5287.5,8.2097
5282.5,8.2273
5277.1,8.2453
5271.5,8.2635
5265.4,8.2819
5258.9,8.3008
5252,8.3199
5244.5,8.3395
5236.4,8.3594
5227.6,8.3798
5218.1,8.4008
5207.6,8.4222
5196.1,8.4443
5183.4,8.4671
5169,8.4906
5152.8,8.515
5134.1,8.5405
5112.2,8.5671
5085.7,8.595
5052.6,8.6245
5008.3,8.6558
4961.8,8.6801
4914.8,8.6975
4867.5,8.7091
4820,8.7157
4772.4,8.7182
4724.7,8.7172
4677,8.7133
4629.2,8.707
4581.5,8.6988
4533.8,8.6888
4486.1,8.6775
4438.5,8.665
4390.8,8.6516
4343.2,8.6375
4295.7,8.6226
4248.1,8.6073
4200.6,8.5915
4153.2,8.5753
4105.7,8.5589
4058.3,8.5422
4011,8.5253
3963.6,8.5082
3916.3,8.4911
3869.1,8.4738
3821.8,8.4564
3774.6,8.439
3727.5,8.4216
3680.3,8.4041
3633.2,8.3865
3586.1,8.369
3539.1,8.3515
3492.1,8.3339
3445.1,8.3164
3398.2,8.2988
3351.3,8.2813
3304.4,8.2638
3257.6,8.2462
3210.8,8.2288
3164,8.2113
3117.3,8.1938
3070.6,8.1764
3023.9,8.1589
2977.2,8.1415
2930.6,8.1242
2884,8.1068
2837.5,8.0895
2791,8.0722
2744.5,8.0549
2698.1,8.0376
2651.7,8.0204
2605.3,8.0032
2558.9,7.986
2512.6,7.9688
2466.3,7.9517
2420.1,7.9345
2373.9,7.9174
2327.7,7.9004
2281.5,7.8833
2235.4,7.8663
2189.3,7.8493
2143.2,7.8323
2097.2,7.8153
2051.2,7.7984
2005.2,7.7815
1959.3,7.7646
1913.4,7.7477
1867.5,7.7309
1821.7,7.7141
1775.9,7.6973
1730.1,7.6805
1684.3,7.6637
1638.6,7.647
1592.9,7.6303
1547.2,7.6136
1501.6,7.597
1456,7.5803
1410.4,7.5637
1364.9,7.5471
1319.4,7.5305
1273.9,7.514
1228.5,7.4975
1183.1,7.481
1137.7,7.4645
1092.3,7.448
1047,7.4316
1001.7,7.4152
956.46,7.3988
911.23,7.3824
866.04,7.3661
820.87,7.3497
820.62,7.3497
820.37,7.3496
820.12,7.3495
819.86,7.3494
819.59,7.3493
819.32,7.3492
819.04,7.3491
818.76,7.349
818.47,7.3489
818.17,7.3488
817.86,7.3487
817.55,7.3485
817.22,7.3484
816.89,7.3483
816.55,7.3482
816.2,7.3481
815.83,7.3479
815.46,7.3478
815.07,7.3477
814.67,7.3475
814.26,7.3474
813.83,7.3472
813.38,7.347
812.91,7.3469
812.43,7.3467
811.92,7.3465
811.38,7.3463
810.82,7.3461
810.23,7.3459
809.6,7.3457
808.93,7.3455
808.21,7.3452
807.44,7.345
806.61,7.3447
805.69,7.3444
804.67,7.3441
803.53,7.3437
802.21,7.3433
800.65,7.3428
798.71,7.3423
796.12,7.3416
792.1,7.3407
782.21,7.3391
772.1,7.3381
761.9,7.3373
751.74,7.3364
741.56,7.3356
731.4,7.3348
721.23,7.334
711.06,7.3331
700.9,7.3323
690.73,7.3315
680.57,7.3307
670.41,7.3298
660.25,7.329
650.09,7.3282
639.94,7.3274
629.78,7.3266
619.63,7.3257
609.48,7.3249
599.33,7.3241
589.18,7.3233
579.03,7.3224
568.89,7.3216
558.75,7.3208
548.6,7.32
538.46,7.3192
528.32,7.3183
518.18,7.3175
508.05,7.3167
497.91,7.3159
487.78,7.3151
477.65,7.3143
467.52,7.3134
457.39,7.3126
447.26,7.3118
437.13,7.311
427.01,7.3102
416.89,7.3093
406.76,7.3085
396.64,7.3077
386.53,7.3069
376.41,7.3061
366.29,7.3053
356.18,7.3045
346.06,7.3036
335.95,7.3028
325.84,7.302
315.73,7.3012
305.63,7.3004
295.52,7.2996
285.42,7.2987
275.32,7.2979
265.21,7.2971
255.11,7.2963
245.02,7.2955
234.92,7.2947
224.82,7.2939
214.73,7.2931
204.64,7.2922
194.55,7.2914
184.46,7.2906
174.37,7.2898
164.28,7.289
154.2,7.2882
144.11,7.2874
134.03,7.2866
123.95,7.2858
113.87,7.2849
103.79,7.2841
93.718,7.2833
83.643,7.2825
73.569,7.2817
63.497,7.2809
53.427,7.2801
43.357,7.2793
33.289,7.2785
23.223,7.2777
13.158,7.2769
3.0947,7.2761
-6.9673,7.2752
